,match_id,minute,h_a,xG,result,x,y,player,shot_type,last_action
1033,28822,91,a,0.0160379596054554,BlockedShot,0.7430000305175781,0.7519999694824219,Callum Hudson-Odoi,RightFoot,Pass
1034,28822,95,a,0.07473224401473999,SavedShot,0.88,0.5820000076293945,Morgan Gibbs-White,LeftFoot,HeadPass
1035,28824,2,h,0.06756933778524399,SavedShot,0.9330000305175781,0.3970000076293945,Bryan Mbeumo,Head,Cross
1036,28824,7,h,0.10298559814691544,BlockedShot,0.785,0.49,Bruno Fernandes,RightFoot,Standard
1037,28824,7,h,0.022691035643219948,BlockedShot,0.785,0.46,Bryan Mbeumo,LeftFoot,Rebound
1038,28824,8,h,0.052745867520570755,MissedShots,0.9230000305175782,0.5279999923706055,Harry Maguire,Head,None
1039,28824,9,h,0.02186133898794651,BlockedShot,0.775,0.5079999923706054,Amad Diallo Traore,RightFoot,None
1040,28824,13,h,0.6159805059432983,Goal,0.9580000305175781,0.4759999847412109,Bruno Fernandes,RightFoot,HeadPass
1041,28824,17,h,0.04373050853610039,MissedShots,0.8119999694824219,0.34599998474121096,Bryan Mbeumo,LeftFoot,Pass
1042,28824,36,h,0.08364910632371902,BlockedShot,0.9490000152587891,0.529000015258789,Luke Shaw,Head,None
1043,28824,36,h,0.19499868154525757,Goal,0.97,0.435,Casemiro,Head,BallTouch
1044,28824,74,h,0.09552733600139618,MissedShots,0.9269999694824219,0.44799999237060545,Amad Diallo Traore,LeftFoot,Cross
1045,28824,82,h,0.04517577961087227,SavedShot,0.7819999694824219,0.4209999847412109,Bruno Fernandes,RightFoot,BallRecovery
1046,28824,22,a,0.022669004276394844,BlockedShot,0.779000015258789,0.529000015258789,Moisés Caicedo,RightFoot,None
1047,28824,51,a,0.02825935371220112,MissedShots,0.905,0.27700000762939453,Marc Cucurella,RightFoot,Pass
1048,28824,62,a,0.03566968813538551,MissedShots,0.955999984741211,0.38799999237060545,Tosin Adarabioyo,Head,Cross
1049,28824,79,a,0.2994072735309601,Goal,0.9309999847412109,0.5470000076293945,Trevoh Chalobah,Head,Cross
1050,28824,93,a,0.08383796364068985,BlockedShot,0.894000015258789,0.514000015258789,Andrey Santos,RightFoot,BallTouch
1051,28825,5,h,0.024419136345386505,BlockedShot,0.7680000305175781,0.39299999237060546,Alex Iwobi,RightFoot,BallRecovery
1052,28825,10,h,0.05917340889573097,BlockedShot,0.8119999694824219,0.4620000076293945,Joshua King,LeftFoot,BallRecovery
1053,28825,12,h,0.018745847046375275,BlockedShot,0.7730000305175782,0.3089999961853027,Sasa Lukic,RightFoot,Pass
1054,28825,13,h,0.09372397512197495,BlockedShot,0.8690000152587891,0.4909999847412109,Harry Wilson,LeftFoot,Dispossessed
1055,28825,15,h,0.13591426610946655,MissedShots,0.960999984741211,0.495,Joachim Andersen,Head,Cross
1056,28825,15,h,0.04019144922494888,MissedShots,0.894000015258789,0.55,Rodrigo Muniz,Head,Cross
1057,28825,17,h,0.019162286072969437,MissedShots,0.7559999847412109,0.35700000762939454,Sasa Lukic,RightFoot,Pass
1058,28825,30,h,0.0368385910987854,SavedShot,0.855999984741211,0.7030000305175781,Ryan Sessegnon,LeftFoot,Pass
1059,28825,30,h,0.3472999036312103,MissedShots,0.9690000152587891,0.605999984741211,Rodrigo Muniz,RightFoot,Rebound
1060,28825,37,h,0.030452972277998924,BlockedShot,0.794000015258789,0.35400001525878905,Sasa Lukic,LeftFoot,Pass
1061,28825,37,h,0.3372924029827118,Goal,0.905,0.5770000076293945,Alex Iwobi,RightFoot,BallTouch
1062,28825,39,h,0.27521511912345886,Goal,0.8819999694824219,0.3679999923706055,Harry Wilson,LeftFoot,Pass
1063,28825,41,h,0.017050273716449738,BlockedShot,0.7290000152587891,0.644000015258789,Calvin Bassey,LeftFoot,None
1064,28825,62,h,0.10162357240915298,MissedShots,0.9219999694824219,0.295,Joshua King,RightFoot,Throughball
